SITECODE,SDATE,TRANSECT,BATLOC_ID,FIELDNAME,VALUE
T08,10-Aug-00,T2,11,HAB1,13
T08,10-Aug-00,T2,11,HAB2,6
T08,10-Aug-00,T2,11,HAB3,8
T08,10-Aug-00,T2,12,HAB1,13
T08,10-Aug-00,T2,12,HAB2,6
T08,10-Aug-00,T2,12,HAB3,8
T08,10-Aug-00,T2,13,HAB1,13
T08,10-Aug-00,T2,13,HAB2,6
T08,10-Aug-00,T2,13,HAB3,8
T08,10-Aug-00,T2,14,HAB1,13
T08,10-Aug-00,T2,14,HAB2,6
T08,10-Aug-00,T2,14,HAB3,8
T08,10-Aug-00,T2,15,HAB1,13
T08,10-Aug-00,T2,15,HAB2,6
T08,10-Aug-00,T2,15,HAB3,8
T08,10-Aug-00,T2,16,HAB1,13
T08,10-Aug-00,T2,16,HAB2,6
T08,10-Aug-00,T2,16,HAB3,8
T08,10-Aug-00,T2,17,HAB1,13
T08,10-Aug-00,T2,17,HAB2,6
T08,10-Aug-00,T2,17,HAB3,8
T08,10-Aug-00,T2,18,HAB1,13
T08,10-Aug-00,T2,18,HAB2,6
T08,10-Aug-00,T2,18,HAB3,8
T08,10-Aug-00,T2,19,HAB1,13
T08,10-Aug-00,T2,19,HAB2,6
T08,10-Aug-00,T2,19,HAB3,8
T08,10-Aug-00,T2,20,HAB1,13
T08,10-Aug-00,T2,20,HAB2,6
T08,10-Aug-00,T2,20,HAB3,8
T08,10-Aug-00,T2,21,HAB1,13
T08,10-Aug-00,T2,21,HAB2,6
T08,10-Aug-00,T2,21,HAB3,8
T08,10-Aug-00,T2,22,HAB1,13
T08,10-Aug-00,T2,22,HAB2,6
T08,10-Aug-00,T2,22,HAB3,8
T08,24-Aug-00,T1,1,HAB1,37
T08,24-Aug-00,T1,1,HAB2,13
T08,24-Aug-00,T1,1,HAB3,11
T08,24-Aug-00,T1,2,HAB1,37
T08,24-Aug-00,T1,2,HAB2,13
T08,24-Aug-00,T1,2,HAB3,11
T08,24-Aug-00,T1,3,HAB1,36
T08,24-Aug-00,T1,3,HAB2,13
T08,24-Aug-00,T1,3,HAB3,11
T08,24-Aug-00,T1,4,HAB1,36
T08,24-Aug-00,T1,4,HAB2,13
T08,24-Aug-00,T1,4,HAB3,11
T08,24-Aug-00,T1,5,HAB1,36
T08,24-Aug-00,T1,5,HAB2,13
T08,24-Aug-00,T1,5,HAB3,11
T08,24-Aug-00,T1,6,HAB1,36
T08,24-Aug-00,T1,6,HAB2,13
T08,24-Aug-00,T1,6,HAB3,11
T08,24-Aug-00,T1,7,HAB1,36
T08,24-Aug-00,T1,7,HAB2,13
T08,24-Aug-00,T1,7,HAB3,11
T08,24-Aug-00,T1,8,HAB1,36
T08,24-Aug-00,T1,8,HAB2,13
T08,24-Aug-00,T1,8,HAB3,11
T08,24-Aug-00,T1,9,HAB1,36
T08,24-Aug-00,T1,9,HAB2,13
T08,24-Aug-00,T1,9,HAB3,11
T08,24-Aug-00,T1,10,HAB1,36
T08,24-Aug-00,T1,10,HAB2,13
T08,24-Aug-00,T1,10,HAB3,11
T08,24-Aug-00,T2,11,HAB1,13
T08,24-Aug-00,T2,11,HAB2,6
T08,24-Aug-00,T2,11,HAB3,8
T08,24-Aug-00,T2,12,HAB1,13
T08,24-Aug-00,T2,12,HAB2,6
T08,24-Aug-00,T2,12,HAB3,8
T08,21-Jun-01,T1,1,HAB1,37
T08,21-Jun-01,T1,1,HAB2,13
T08,21-Jun-01,T1,1,HAB3,8
T08,21-Jun-01,T1,2,HAB1,37
T08,21-Jun-01,T1,2,HAB2,13
T08,21-Jun-01,T1,2,HAB3,11
T08,21-Jun-01,T1,3,HAB1,37
T08,21-Jun-01,T1,3,HAB2,36
T08,21-Jun-01,T1,3,HAB3,13
T08,21-Jun-01,T1,4,HAB1,36
T08,21-Jun-01,T1,4,HAB2,13
T08,21-Jun-01,T1,4,HAB3,11
T08,21-Jun-01,T1,5,HAB1,36
T08,21-Jun-01,T1,5,HAB2,13
T08,21-Jun-01,T1,5,HAB3,11
T08,21-Jun-01,T1,6,HAB1,36
T08,21-Jun-01,T1,6,HAB2,13
T08,21-Jun-01,T1,6,HAB3,11
T08,21-Jun-01,T1,7,HAB1,36
T08,21-Jun-01,T1,7,HAB2,13
T08,21-Jun-01,T1,7,HAB3,11
T08,21-Jun-01,T1,8,HAB1,36
T08,21-Jun-01,T1,8,HAB2,13
T08,21-Jun-01,T1,8,HAB3,11
T08,21-Jun-01,T1,9,HAB1,36
T08,21-Jun-01,T1,9,HAB2,13
T08,21-Jun-01,T1,9,HAB3,11
T08,21-Jun-01,T1,10,HAB1,36
T08,21-Jun-01,T1,10,HAB2,13
T08,21-Jun-01,T1,10,HAB3,11
T08,21-Jun-01,T1,11,HAB1,36
T08,21-Jun-01,T1,11,HAB2,13
T08,21-Jun-01,T1,11,HAB3,11
T08,21-Jun-01,T1,12,HAB1,36
T08,21-Jun-01,T1,12,HAB2,13
T08,21-Jun-01,T1,12,HAB3,11
T08,21-Jun-01,T1,13,HAB1,36
T08,21-Jun-01,T1,13,HAB2,13
T08,21-Jun-01,T1,13,HAB3,11
T08,21-Jun-01,T1,14,HAB1,36
T08,21-Jun-01,T1,14,HAB2,13
T08,21-Jun-01,T1,14,HAB3,11
T08,21-Jun-01,T1,15,HAB1,36
T08,21-Jun-01,T1,15,HAB2,13
T08,21-Jun-01,T1,15,HAB3,11
T08,21-Jun-01,T1,16,HAB1,36
T08,21-Jun-01,T1,16,HAB2,13
T08,21-Jun-01,T1,16,HAB3,11
T08,21-Jun-01,T1,17,HAB1,36
T08,21-Jun-01,T1,17,HAB2,13
T08,21-Jun-01,T1,17,HAB3,11
T08,21-Jun-01,T1,18,HAB1,36
T08,21-Jun-01,T1,18,HAB2,13
T08,21-Jun-01,T1,18,HAB3,11
T08,21-Jun-01,T2,19,HAB1,13
T08,21-Jun-01,T2,19,HAB2,6
T08,21-Jun-01,T2,19,HAB3,8
T08,21-Jun-01,T2,20,HAB1,13
T08,21-Jun-01,T2,20,HAB2,6
T08,21-Jun-01,T2,20,HAB3,8
T08,21-Jun-01,T2,21,HAB1,13
T08,21-Jun-01,T2,21,HAB2,6
T08,21-Jun-01,T2,21,HAB3,8
T08,21-Jun-01,T2,22,HAB1,13
T08,21-Jun-01,T2,22,HAB2,6
T08,21-Jun-01,T2,22,HAB3,8
T08,21-Jun-01,T2,23,HAB1,13
T08,21-Jun-01,T2,23,HAB2,6
T08,21-Jun-01,T2,23,HAB3,8
T08,21-Jun-01,T2,24,HAB1,13
T08,21-Jun-01,T2,24,HAB2,6
T08,21-Jun-01,T2,24,HAB3,8
T08,21-Jun-01,T2,25,HAB1,13
T08,21-Jun-01,T2,25,HAB2,6
T08,21-Jun-01,T2,25,HAB3,8
T08,23-Jul-01,T1,1,HAB1,37
T08,23-Jul-01,T1,1,HAB2,13
T08,23-Jul-01,T1,1,HAB3,11
T08,23-Jul-01,T1,2,HAB1,36
T08,23-Jul-01,T1,2,HAB2,13
T08,23-Jul-01,T1,2,HAB3,11
T08,23-Jul-01,T1,3,HAB1,36
T08,23-Jul-01,T1,3,HAB2,13
T08,23-Jul-01,T1,3,HAB3,11
T08,23-Jul-01,T1,4,HAB1,36
T08,23-Jul-01,T1,4,HAB2,13
T08,23-Jul-01,T1,4,HAB3,11
T08,23-Jul-01,T2,5,HAB1,13
T08,23-Jul-01,T2,5,HAB2,6
T08,23-Jul-01,T2,5,HAB3,8
T08,23-Jul-01,T2,6,HAB1,13
T08,23-Jul-01,T2,6,HAB2,6
T08,23-Jul-01,T2,6,HAB3,8
T08,23-Jul-01,T2,7,HAB1,13
T08,23-Jul-01,T2,7,HAB2,6
T08,23-Jul-01,T2,7,HAB3,8
T08,23-Jul-01,T2,8,HAB1,13
T08,23-Jul-01,T2,8,HAB2,6
T08,23-Jul-01,T2,8,HAB3,8
T08,23-Jul-01,T2,9,HAB1,13
T08,23-Jul-01,T2,9,HAB2,6
T08,23-Jul-01,T2,9,HAB3,8
T08,23-Jul-01,T2,10,HAB1,13
T08,23-Jul-01,T2,10,HAB2,6
T08,23-Jul-01,T2,10,HAB3,8
T08,23-Jul-01,T2,11,HAB1,13
T08,23-Jul-01,T2,11,HAB2,6
T08,23-Jul-01,T2,11,HAB3,8
T08,31-Jul-01,T1,1,HAB1,37
T08,31-Jul-01,T1,1,HAB2,13
T08,31-Jul-01,T1,1,HAB3,8
T08,31-Jul-01,T1,2,HAB1,36
T08,31-Jul-01,T1,2,HAB2,13
T08,31-Jul-01,T1,2,HAB3,11
T08,31-Jul-01,T1,3,HAB1,36
T08,31-Jul-01,T1,3,HAB2,13
T08,31-Jul-01,T1,3,HAB3,11
T08,31-Jul-01,T1,4,HAB1,36
T08,31-Jul-01,T1,4,HAB2,13
T08,31-Jul-01,T1,4,HAB3,11
T08,31-Jul-01,T1,5,HAB1,36
T08,31-Jul-01,T1,5,HAB2,13
T08,31-Jul-01,T1,5,HAB3,11
T08,31-Jul-01,T1,6,HAB1,36
T08,31-Jul-01,T1,6,HAB2,13
T08,31-Jul-01,T1,6,HAB3,11
T08,31-Jul-01,T2,7,HAB1,13
T08,31-Jul-01,T2,7,HAB2,6
T08,31-Jul-01,T2,7,HAB3,8
T08,31-Jul-01,T2,8,HAB1,13
T08,31-Jul-01,T2,8,HAB2,6
T08,31-Jul-01,T2,8,HAB3,8
T08,31-Jul-01,T2,9,HAB1,13
T08,31-Jul-01,T2,9,HAB2,6
T08,31-Jul-01,T2,9,HAB3,8
T08,31-Jul-01,T2,10,HAB1,13
T08,31-Jul-01,T2,10,HAB2,6
T08,31-Jul-01,T2,10,HAB3,8
T08,31-Jul-01,T2,11,HAB1,13
T08,31-Jul-01,T2,11,HAB2,6
T08,31-Jul-01,T2,11,HAB3,8
T08,31-Jul-01,T2,12,HAB1,13
T08,31-Jul-01,T2,12,HAB2,6
T08,31-Jul-01,T2,12,HAB3,8
T08,31-Jul-01,T2,13,HAB1,13
T08,31-Jul-01,T2,13,HAB2,6
T08,31-Jul-01,T2,13,HAB3,8
T08,31-Jul-01,T2,14,HAB1,13
T08,31-Jul-01,T2,14,HAB2,6
T08,31-Jul-01,T2,14,HAB3,8
T08,31-Jul-01,T2,15,HAB1,13
T08,31-Jul-01,T2,15,HAB2,6
T08,31-Jul-01,T2,15,HAB3,8
T08,31-Jul-01,T2,16,HAB1,13
T08,31-Jul-01,T2,16,HAB2,6
T08,31-Jul-01,T2,16,HAB3,8
T08,31-Jul-01,T2,17,HAB1,13
T08,31-Jul-01,T2,17,HAB2,6
T08,31-Jul-01,T2,17,HAB3,8
T08,31-Jul-01,T2,18,HAB1,13
T08,31-Jul-01,T2,18,HAB2,6
T08,31-Jul-01,T2,18,HAB3,8
T08,31-Jul-01,T2,19,HAB1,13
T08,31-Jul-01,T2,19,HAB2,6
T08,31-Jul-01,T2,19,HAB3,8
T08,31-Jul-01,T2,20,HAB1,13
T08,31-Jul-01,T2,20,HAB2,6
T08,31-Jul-01,T2,20,HAB3,8
T08,29-Aug-01,T1,1,HAB1,37
T08,29-Aug-01,T1,1,HAB2,13
T08,29-Aug-01,T1,1,HAB3,8
T08,29-Aug-01,T1,2,HAB1,37
T08,29-Aug-01,T1,2,HAB2,13
T08,29-Aug-01,T1,2,HAB3,8
T08,29-Aug-01,T1,3,HAB1,36
T08,29-Aug-01,T1,3,HAB2,13
T08,29-Aug-01,T1,3,HAB3,11
T08,29-Aug-01,T1,4,HAB1,36
T08,29-Aug-01,T1,4,HAB2,13
T08,29-Aug-01,T1,4,HAB3,11
T08,29-Aug-01,T1,5,HAB1,36
T08,29-Aug-01,T1,5,HAB2,13
T08,29-Aug-01,T1,5,HAB3,11
T08,29-Aug-01,T1,6,HAB1,36
T08,29-Aug-01,T1,6,HAB2,13
T08,29-Aug-01,T1,6,HAB3,11
T08,29-Aug-01,T1,7,HAB1,36
T08,29-Aug-01,T1,7,HAB2,13
T08,29-Aug-01,T1,7,HAB3,11
T08,29-Aug-01,T1,8,HAB1,36
T08,29-Aug-01,T1,8,HAB2,13
T08,29-Aug-01,T1,8,HAB3,11
T08,29-Aug-01,T1,9,HAB1,36
T08,29-Aug-01,T1,9,HAB2,13
T08,29-Aug-01,T1,9,HAB3,11
T08,29-Aug-01,T2,10,HAB1,13
T08,29-Aug-01,T2,10,HAB2,6
T08,29-Aug-01,T2,10,HAB3,8
T08,29-Aug-01,T2,11,HAB1,13
T08,29-Aug-01,T2,11,HAB2,6
T08,29-Aug-01,T2,11,HAB3,8
T08,29-Aug-01,T2,12,HAB1,13
T08,29-Aug-01,T2,12,HAB2,6
T08,29-Aug-01,T2,12,HAB3,8
T09,29-Jun-94,T1,1,HAB1,6
T09,29-Jun-94,T1,1,HAB2,43
T09,29-Jun-94,T1,2,HAB1,6
T09,29-Jun-94,T1,2,HAB2,43
T09,29-Jun-94,T1,3,HAB1,6
T09,29-Jun-94,T1,3,HAB2,43
T09,29-Jun-94,T1,4,HAB1,6
T09,29-Jun-94,T1,4,HAB2,43
T09,29-Jun-94,T2,5,HAB1,6
T09,29-Jun-94,T2,5,HAB2,43
T09,29-Jun-94,T2,6,HAB1,6
T09,29-Jun-94,T2,6,HAB2,43
T09,29-Jun-94,T2,7,HAB1,6
T09,29-Jun-94,T2,7,HAB2,43
T09,29-Jun-94,T2,8,HAB1,6
T09,29-Jun-94,T2,8,HAB2,43
T09,29-Jun-94,T2,9,HAB1,6
T09,29-Jun-94,T2,9,HAB2,43
T09,29-Jun-94,T2,10,HAB1,6
T09,29-Jun-94,T2,10,HAB2,43
T09,08-Jul-94,T1,1,HAB1,43
T09,08-Jul-94,T1,2,HAB1,43
T09,08-Jul-94,T1,3,HAB1,43
T09,08-Jul-94,T2,4,HAB1,43
T09,08-Jul-94,T2,5,HAB1,6
T09,08-Jul-94,T2,5,HAB2,43
T09,08-Jul-94,T2,6,HAB1,6
T09,08-Jul-94,T2,6,HAB2,43
T09,08-Jul-94,T2,7,HAB1,43
T09,08-Jul-94,T2,8,HAB1,6
T09,08-Jul-94,T2,8,HAB2,43
T09,10-Aug-94,T1,1,HAB1,6
T09,10-Aug-94,T1,1,HAB2,43
T09,10-Aug-94,T1,2,HAB1,6
T09,10-Aug-94,T1,2,HAB2,43
T09,10-Aug-94,T1,3,HAB1,6
T09,10-Aug-94,T1,3,HAB2,43
T09,10-Aug-94,T1,4,HAB1,6
T09,10-Aug-94,T1,4,HAB2,43
T09,10-Aug-94,T1,5,HAB1,6
T09,10-Aug-94,T1,5,HAB2,43
T09,10-Aug-94,T1,6,HAB1,6
T09,10-Aug-94,T1,6,HAB2,43
T09,10-Aug-94,T2,7,HAB1,6
T09,10-Aug-94,T2,7,HAB2,43
T09,10-Aug-94,T2,8,HAB1,6
T09,10-Aug-94,T2,8,HAB2,43
T09,10-Aug-94,T2,9,HAB1,6
T09,10-Aug-94,T2,9,HAB2,43
T09,10-Aug-94,T2,10,HAB1,6
T09,10-Aug-94,T2,10,HAB2,43
T09,10-Aug-94,T2,11,HAB1,6
T09,10-Aug-94,T2,11,HAB2,43
T09,10-Aug-94,T2,12,HAB1,6
T09,10-Aug-94,T2,12,HAB2,43
T09,10-Aug-94,T2,13,HAB1,6
T09,10-Aug-94,T2,13,HAB2,43
T09,08-Sep-94,T1,1,HAB1,6
T09,08-Sep-94,T1,1,HAB2,43
T09,08-Sep-94,T1,2,HAB1,6
T09,08-Sep-94,T1,2,HAB2,43
T09,08-Sep-94,T1,3,HAB1,6
T09,08-Sep-94,T1,3,HAB2,43
T09,08-Sep-94,T2,4,HAB1,6
T09,08-Sep-94,T2,4,HAB2,43
T09,08-Sep-94,T2,5,HAB1,6
T09,08-Sep-94,T2,5,HAB2,43
T09,08-Sep-94,T2,6,HAB1,6
T09,08-Sep-94,T2,6,HAB2,43
T09,08-Sep-94,T2,7,HAB1,6
T09,08-Sep-94,T2,7,HAB2,43
T09,08-Sep-94,T2,8,HAB1,6
T09,08-Sep-94,T2,8,HAB2,43
T09,06-Jul-95,T1,1,HAB1,13
T09,06-Jul-95,T2,2,HAB1,13
T09,06-Jul-95,T2,3,HAB1,13
T09,06-Jul-95,T2,4,HAB1,13
T09,26-Jul-95,T1,1,HAB1,16
T09,26-Jul-95,T1,2,HAB1,13
T09,26-Jul-95,T1,3,HAB1,13
T09,26-Jul-95,T1,4,HAB1,13
T09,26-Jul-95,T2,5,HAB1,13
T09,26-Jul-95,T2,6,HAB1,13
T09,16-Aug-95,T1,1,HAB1,13
T09,16-Aug-95,T1,2,HAB1,13
T09,16-Aug-95,T1,3,HAB1,13
T09,16-Aug-95,T1,4,HAB1,13
T09,16-Aug-95,T1,5,HAB1,13
T09,16-Aug-95,T2,6,HAB1,13
T09,16-Aug-95,T2,7,HAB1,13
T09,16-Aug-95,T2,8,HAB1,13
T09,16-Aug-95,T2,9,HAB1,13
T09,16-Aug-95,T2,10,HAB1,13
T09,20-Sep-95,T1,1,HAB1,13
T09,20-Sep-95,T1,2,HAB1,13
T09,20-Sep-95,T1,3,HAB1,13
T09,20-Sep-95,T1,4,HAB1,13
T09,20-Sep-95,T2,5,HAB1,13
T09,20-Sep-95,T2,6,HAB1,13
T09,20-Sep-95,T2,7,HAB1,13
T09,20-Sep-95,T2,8,HAB1,13
T09,20-Sep-95,T2,9,HAB1,13
T09,20-Sep-95,T2,10,HAB1,13
T09,29-Jul-98,T1,1,HAB1,13
T09,29-Jul-98,T2,2,HAB1,13
T09,29-Jul-98,T2,3,HAB1,13
T09,13-Aug-98,T1,1,HAB1,13
T09,13-Aug-98,T1,2,HAB1,13
T09,13-Aug-98,T2,3,HAB1,13
T09,13-Aug-98,T2,4,HAB1,13
T09,27-Aug-98,T1,1,HAB1,13
T09,27-Aug-98,T1,2,HAB1,13
T09,27-Aug-98,T1,3,HAB1,13
T09,28-Jun-99,T1,1,HAB1,13
T09,26-Jul-99,T1,1,HAB1,37
T09,26-Jul-99,T1,1,HAB2,13
T09,26-Jul-99,T1,2,HAB1,13
T09,26-Jul-99,T1,3,HAB1,13
T09,26-Jul-99,T1,4,HAB1,13
T09,26-Jul-99,T1,5,HAB1,13
T09,26-Jul-99,T1,6,HAB1,13
T09,26-Jul-99,T1,7,HAB1,13
T09,26-Jul-99,T1,9,HAB1,13
T09,26-Jul-99,T2,10,HAB1,13
T09,26-Jul-99,T2,11,HAB1,13
T09,26-Jul-99,T2,12,HAB1,13
T09,26-Jul-99,T2,13,HAB1,13
T09,26-Jul-99,T2,14,HAB1,13
T09,26-Jul-99,T2,15,HAB1,13
T09,26-Jul-99,T2,16,HAB1,13
T09,17-Aug-99,T1,1,HAB1,13
T09,17-Aug-99,T1,2,HAB1,13
T09,17-Aug-99,T1,3,HAB1,13
T09,17-Aug-99,T1,4,HAB1,13
T09,17-Aug-99,T1,5,HAB1,13
T09,17-Aug-99,T1,6,HAB1,13
T09,17-Aug-99,T1,7,HAB1,13
T09,17-Aug-99,T1,8,HAB1,13
T09,17-Aug-99,T2,9,HAB1,13
T09,17-Aug-99,T2,10,HAB1,13
T09,14-Sep-99,T1,1,HAB1,13
T09,14-Sep-99,T1,2,HAB1,13
T09,14-Sep-99,T1,3,HAB1,13
T09,14-Sep-99,T1,4,HAB1,13
T09,14-Sep-99,T1,5,HAB1,13
T09,20-Jun-01,T1,1,HAB1,16
T09,20-Jun-01,T1,1,HAB2,1
T09,20-Jun-01,T1,1,HAB3,6
T09,20-Jun-01,T1,2,HAB1,13
T09,20-Jun-01,T1,2,HAB2,16
T09,20-Jun-01,T1,2,HAB3,1
T09,20-Jun-01,T1,3,HAB1,13
T09,20-Jun-01,T1,3,HAB2,1
T09,20-Jun-01,T1,3,HAB3,6
T09,20-Jun-01,T1,4,HAB1,13
T09,20-Jun-01,T1,4,HAB2,1
T09,20-Jun-01,T1,4,HAB3,6
T09,20-Jun-01,T1,5,HAB1,13
T09,20-Jun-01,T1,5,HAB2,1
T09,20-Jun-01,T1,5,HAB3,6
T09,20-Jun-01,T1,6,HAB1,13
T09,20-Jun-01,T1,6,HAB2,1
T09,20-Jun-01,T1,6,HAB3,6
T09,20-Jun-01,T1,7,HAB1,13
T09,20-Jun-01,T1,7,HAB2,1
T09,20-Jun-01,T1,7,HAB3,6
T09,20-Jun-01,T1,8,HAB1,13
T09,20-Jun-01,T1,8,HAB2,1
T09,20-Jun-01,T1,8,HAB3,9
T09,20-Jun-01,T1,9,HAB1,13
T09,20-Jun-01,T1,9,HAB2,1
T09,20-Jun-01,T1,9,HAB3,9
T09,20-Jun-01,T2,10,HAB1,13
T09,20-Jun-01,T2,10,HAB2,1
T09,20-Jun-01,T2,10,HAB3,9
T09,20-Jun-01,T2,11,HAB1,13
T09,20-Jun-01,T2,11,HAB2,1
T09,20-Jun-01,T2,11,HAB3,9
T09,20-Jun-01,T2,12,HAB1,13
T09,20-Jun-01,T2,12,HAB2,1
T09,20-Jun-01,T2,12,HAB3,9
T09,20-Jun-01,T2,13,HAB1,13
T09,20-Jun-01,T2,13,HAB2,1
T09,20-Jun-01,T2,13,HAB3,9
T09,20-Jun-01,T2,14,HAB1,13
T09,20-Jun-01,T2,14,HAB2,1
T09,20-Jun-01,T2,14,HAB3,6
T09,20-Jun-01,T2,15,HAB1,13
T09,20-Jun-01,T2,15,HAB2,1
T09,20-Jun-01,T2,15,HAB3,6
T09,20-Jun-01,T2,16,HAB1,13
T09,20-Jun-01,T2,16,HAB2,1
T09,20-Jun-01,T2,16,HAB3,6
T09,20-Jun-01,T2,17,HAB1,13
T09,20-Jun-01,T2,17,HAB2,1
T09,20-Jun-01,T2,17,HAB3,6
T09,20-Jun-01,T2,18,HAB1,13
T09,20-Jun-01,T2,18,HAB2,1
T09,20-Jun-01,T2,18,HAB3,6
T09,20-Jun-01,T2,19,HAB1,13
T09,20-Jun-01,T2,19,HAB2,1
T09,20-Jun-01,T2,19,HAB3,6
T09,20-Jun-01,T2,20,HAB1,13
T09,20-Jun-01,T2,20,HAB2,1
T09,20-Jun-01,T2,20,HAB3,6
T09,20-Jun-01,T2,21,HAB1,13
T09,20-Jun-01,T2,21,HAB2,1
T09,20-Jun-01,T2,21,HAB3,6
T09,24-Jul-01,T1,1,HAB1,16
T09,24-Jul-01,T1,1,HAB2,1
T09,24-Jul-01,T1,1,HAB3,6
T09,24-Jul-01,T1,2,HAB1,13
T09,24-Jul-01,T1,2,HAB2,16
T09,24-Jul-01,T1,2,HAB3,1
T09,24-Jul-01,T1,3,HAB1,13
T09,24-Jul-01,T1,3,HAB2,1
T09,24-Jul-01,T1,3,HAB3,6
T09,24-Jul-01,T1,4,HAB1,13
T09,24-Jul-01,T1,4,HAB2,1
T09,24-Jul-01,T1,4,HAB3,6
T09,24-Jul-01,T1,5,HAB1,13
T09,24-Jul-01,T1,5,HAB2,1
T09,24-Jul-01,T1,5,HAB3,6
T09,24-Jul-01,T1,6,HAB1,13
T09,24-Jul-01,T1,6,HAB2,1
T09,24-Jul-01,T1,6,HAB3,9
T09,24-Jul-01,T1,7,HAB1,13
T09,24-Jul-01,T1,7,HAB2,1
T09,24-Jul-01,T1,7,HAB3,9
T09,24-Jul-01,T2,8,HAB1,13
T09,24-Jul-01,T2,8,HAB2,1
T09,24-Jul-01,T2,8,HAB3,9
T09,24-Jul-01,T2,9,HAB1,13
T09,24-Jul-01,T2,9,HAB2,1
T09,24-Jul-01,T2,9,HAB3,9
T09,24-Jul-01,T2,10,HAB1,13
T09,24-Jul-01,T2,10,HAB2,1
T09,24-Jul-01,T2,10,HAB3,9
T09,24-Jul-01,T2,11,HAB1,13
T09,24-Jul-01,T2,11,HAB2,1
T09,24-Jul-01,T2,11,HAB3,6
T09,24-Jul-01,T2,12,HAB1,13
T09,24-Jul-01,T2,12,HAB2,1
T09,24-Jul-01,T2,12,HAB3,6
T09,24-Jul-01,T2,13,HAB1,13
T09,24-Jul-01,T2,13,HAB2,1
T09,24-Jul-01,T2,13,HAB3,6
T09,24-Jul-01,T2,14,HAB1,13
T09,24-Jul-01,T2,14,HAB2,1
T09,24-Jul-01,T2,14,HAB3,6
T09,24-Jul-01,T2,15,HAB1,13
T09,24-Jul-01,T2,15,HAB2,1
T09,24-Jul-01,T2,15,HAB3,6
T09,14-Aug-01,T1,1,HAB1,16
T09,14-Aug-01,T1,1,HAB2,1
T09,14-Aug-01,T1,1,HAB3,6
T09,14-Aug-01,T1,2,HAB1,16
T09,14-Aug-01,T1,2,HAB2,1
T09,14-Aug-01,T1,2,HAB3,6
T09,14-Aug-01,T1,3,HAB1,16
T09,14-Aug-01,T1,3,HAB2,13
T09,14-Aug-01,T1,3,HAB3,1
T09,14-Aug-01,T1,4,HAB1,13
T09,14-Aug-01,T1,4,HAB2,16
T09,14-Aug-01,T1,4,HAB3,1
T09,14-Aug-01,T1,5,HAB1,13
T09,14-Aug-01,T1,5,HAB2,1
T09,14-Aug-01,T1,5,HAB3,6
T09,14-Aug-01,T1,6,HAB1,13
T09,14-Aug-01,T1,6,HAB2,1
T09,14-Aug-01,T1,6,HAB3,6
T09,14-Aug-01,T1,7,HAB1,13
T09,14-Aug-01,T1,7,HAB2,1
T09,14-Aug-01,T1,7,HAB3,9
T09,14-Aug-01,T2,8,HAB1,13
T09,14-Aug-01,T2,8,HAB2,1
T09,14-Aug-01,T2,8,HAB3,9
T09,14-Aug-01,T2,9,HAB1,13
T09,14-Aug-01,T2,9,HAB2,1
T09,14-Aug-01,T2,9,HAB3,9
T09,14-Aug-01,T2,10,HAB1,13
T09,14-Aug-01,T2,10,HAB2,1
T09,14-Aug-01,T2,10,HAB3,6
T09,14-Aug-01,T2,11,HAB1,13
T09,14-Aug-01,T2,11,HAB2,1
T09,14-Aug-01,T2,11,HAB3,6
T09,23-Aug-01,T1,1,HAB1,16
T09,23-Aug-01,T1,1,HAB2,1
T09,23-Aug-01,T1,1,HAB3,6
T09,23-Aug-01,T1,2,HAB1,16
T09,23-Aug-01,T1,2,HAB2,1
T09,23-Aug-01,T1,2,HAB3,6
T09,23-Aug-01,T1,3,HAB1,16
T09,23-Aug-01,T1,3,HAB2,13
T09,23-Aug-01,T1,3,HAB3,1
T09,23-Aug-01,T1,4,HAB1,13
T09,23-Aug-01,T1,4,HAB2,16
T09,23-Aug-01,T1,4,HAB3,1
T09,23-Aug-01,T1,5,HAB1,13
T09,23-Aug-01,T1,5,HAB2,1
T09,23-Aug-01,T1,5,HAB3,6
T09,23-Aug-01,T1,6,HAB1,13
T09,23-Aug-01,T1,6,HAB2,1
T09,23-Aug-01,T1,6,HAB3,9
T09,23-Aug-01,T1,7,HAB1,13
T09,23-Aug-01,T1,7,HAB2,1
T09,23-Aug-01,T1,7,HAB3,9
T09,23-Aug-01,T2,8,HAB1,13
T09,23-Aug-01,T2,8,HAB2,1
T09,23-Aug-01,T2,8,HAB3,6
T09,23-Aug-01,T2,9,HAB1,13
T09,23-Aug-01,T2,9,HAB2,1
T09,23-Aug-01,T2,9,HAB3,6
T09,23-Aug-01,T2,10,HAB1,13
T09,23-Aug-01,T2,10,HAB2,1
T09,23-Aug-01,T2,10,HAB3,6
T10,25-Jul-94,T2,1,HAB1,15
T10,25-Aug-94,T2,1,HAB1,15
T10,11-Aug-95,T2,,HAB1,17
T10,11-Aug-95,T2,,HAB2,19
T11,07-Sep-96,T2,1,HAB1,33
T11,07-Sep-96,T2,2,HAB1,33
T11,07-Sep-96,T2,3,HAB1,42
T11,07-Sep-96,T2,4,HAB1,31
T11,07-Sep-96,T2,5,HAB1,31
T11,07-Jul-97,T2,1,HAB1,31
T11,07-Jul-97,T2,2,HAB1,31
T11,14-Aug-97,T2,1,HAB1,31
T11,14-Aug-97,T2,2,HAB1,31
T11,10-Sep-97,T2,1,HAB1,33
T11,10-Sep-97,T2,2,HAB1,33
